wallet_id,paid_total,power
0x15f66f710275e41bdb9d0f7268146d48b1c95521,0.00000,0.00000
0x1114029559cf1136dcc97a65daa90ebf2bf684e9,0.10080,310.56 Mh/s
0x0861dcff850633ee1a28734cd3e8cbf74d0f8aa4,6.90669,210.22 Mh/s
0x52ae32f1cd558900e68d4b2a86b8b1f46136dc5a,0.00000,0.00000
0x025a243846c99587faeebc590517bc6109ab1d47,2.61765,28.46 Gh/s
0x707444f00140f3ab907b3d70b76a3b021c0ff0fb,0.00000,0.00000
0xa5dec1ca0018e812561905aa3b4562e66cfa9615,13.18464,248.44 Mh/s
0x88c47265e767f13a0e20c3c5ce24957f5aa2589b,4.89381,129.00 Mh/s
0x551ea78b45c964069e765ae10cb5eda200a249a3,0.50222,52.56 Mh/s
0x35c3dfe00da1d08dd129d2aa7cbe0a455f4c8400,1.27329,109.89 Mh/s
0x84ec6fd5bee82e5cec4c3d6067b877db4d8c929c,1.26209,57.33 Mh/s
0x008733d543650543c82a93843664b09b0b2c70b5,8.86303,640.22 Mh/s
0xa8eef1b4ccf4b270bd44cf1b795ad85b6a7b0dc8,45.49109,606.78 Mh/s
0x655383661e577bd13f557f33e52639ebc91301dd,11.29095,391.78 Mh/s
0x178b40b8d581661fb0d15a6637d148b9e5866db2,1.80746,76.44 Mh/s
0x664254957b416b15ee4a881b59deab3c4159e549,6.19210,296.22 Mh/s
0x41e9ec6df27fb8b754224293e82ff60d7e5d3b88,0.00000,0.00000
0xe0d91f043e09757705f55fca34fd540adb84aa5a,0.00000,0.00000
0x7cf07833e29e0ba86a6717872d341108fe082c71,0.00000,0.00000
0xcbf7b0bcda8e6199b665d9993ceadc4aa3115c09,0.00000,0.00000
0x930635041c1ecdda1b50123f5d055063964e7527,0.00000,0.00000
0x2d5363f2c2415314e250b377c7cb4ed79d33f137,0.00000,0.00000
0x45e7d52653349379e7aac0a944b9d162c554341b,0.00000,0.00000
0x173bba88073cd79c2f96af876501d916c1e35357,0.00000,0.00000
0x38fbe45f18ddf3af151e9a43a9cf0858c48daf24,0.00000,0.00000
0x853a581f004ba3da0fbe870cae30fc130238143d,0.00000,0.00000
0xc1fa7f716c8cb5fd691f76777d97bad154aedf18,0.00000,0.00000
0x6e14897a327e246a4f97dcb627deb210cbcef003,0.00000,0.00000
0x409ff92722b29e353921488bb05aaad152905e60,0.00000,0.00000
0xbbde921bcdeda579192a4013ea681f389cb262cb,0.10002,28.67 Mh/s
0xef6c8bc50d915cc311991b5483e46aa3bf6031b7,2.01966,186.33 Mh/s
0xee46ff0147517945a888621b72bf44fbfc06ad57,0.35529,549.44 Mh/s
0xf84fa21c8f7fa7f4e3f83aec1692549cf261c691,6.65480,234.11 Mh/s
0x6ece7db5b275476682318cce17184f6125fa0696,35.89238,1.79 Gh/s
0xbd33bdc4dae01ea108b7e52b02327ea118c1d520,2.64267,391.78 Mh/s
0x1309ef253d7351646e9acaad18fdfd35bd269cda,9.03568,334.44 Mh/s
0x0c6bf3c530c9162fe8434c231e6d86b0dcbaadee,0.00000,14.33 Mh/s
0x4b76d8ac82d17c1ea28856370078116453d2230e,0.00000,0.00000
0xc74ca2cd149939dc9e9626316f9f16febcaa2a51,0.00000,0.00000
0x3c43dd19a878d2e51557e63fd90298970000915b,0.00000,0.00000
0x213d5900348b2bb9e72cd48a0bb45744e276236f,0.00000,0.00000
0x7ec253d69f4a20dc682b16aa218ae8bbfdd8855e,1.56276,138.56 Mh/s
0x608e5cbf5c6e09c1a2280ac2168a593950c40ac6,0.05013,181.56 Mh/s
0x1748d2103d71e243d772bab526ec928cfca705de,6.43942,234.11 Mh/s
0xd970751b353c7368a552fc67fd55d6fc1f456f6e,43.80524,3.72 Gh/s
0x37ab2cafa6bce0fd942dc63db2d95a38040d0db4,1.43492,62.11 Mh/s
0xb477524d7914f73b2db1a925889c3200a2fbdf1d,2.40712,692.78 Mh/s
0x4dec5ce31a06cb742b04b37e1da53fc047de3ab5,0.10035,286.67 Mh/s
0xcd990e48eace8e6c797af3f4e3fa8e4bcfa709a1,0.00000,0.00000
0xddeeaddcdb820cf2b672beaf6988624515f7c0d7,0.00000,0.00000
0x5e59501d389d3af6463555c2a8d13537dcfbdaf8,0.00000,0.00000
0x4d6510ac14e1f3d32b26a151a3653f13920a21ef,0.00000,0.00000
0xff878cf5c43efcba202e00cb96bad9ded647378a,0.00000,0.00000
0xc04ebf51fadead9efadfcc76dad5acdf9c36550e,0.00000,0.00000
0x3a982de3e470d81eb60b4c6019d88242dc676909,0.00000,0.00000
0x42033f25a359a90bb56198f4ba1373cddb040cb8,0.00000,0.00000
0x81a45b9125635ace83d26e70c6c2f9adbff54a49,0.00000,0.00000
0xd925e04c9f102e093a68c79b0a57791bebc8d418,0.00000,0.00000
0xf34f030448d51f2088697cf6a2cd2e7aee3b191e,0.00000,0.00000
0x57a8bd2fbb79d51780389bf992bfc6372d78f1e2,0.00000,0.00000
0x38c70bf8eb2f41ff3901f1a33d9188566420180e,0.00000,0.00000
0xe25669f2657060cb19c1ca17c0faa12c0308d05e,0.00000,0.00000
0x989198b0f695118a280b7fb39a2f741a184fc9ea,18.35357,487.33 Mh/s
0x2f3e3cf977f2e52440e077cb2959ec834061c7bd,0.05001,23.89 Mh/s
0x8829e84d56c6dc68abaedead2f765d032d4c19fa,14.67553,602.00 Mh/s
0x6810d08f46f7cd8ec6b4a914b62b23da8185af5a,5.05497,200.67 Mh/s
0x2690538ec83c0658bd946849ee009d5b6d8655d4,0.50134,33.44 Mh/s
0xaa566de44965ba3537b0746e1dcebdf2ee8a4590,4.98833,138.56 Mh/s
0xa2d7231a064dd0284a4440eb2041ddae57b9936e,1.42720,301.00 Mh/s
0xc2bfb5b11d500b454295fbbe98afb267a69fa077,3.70964,176.78 Mh/s
0xcee7ac8d63ae1199fa8cd795838ef0f87575f646,4.29976,148.11 Mh/s
0x77c21d5acd133be45b0eb7dd072f99cdf1321614,0.35039,14.33 Mh/s
0x2bcb535087b36e1a68a2850bd6c5443e88b7ad12,4.89284,152.89 Mh/s
0x2adea89a65c9e84e313b718e75b5b88041d77db3,11.81440,425.22 Mh/s
0x2a04773bb4e6acdaaa47d70ed549f2da185ddc54,6.01852,463.44 Mh/s
0x09b6e2b53d0831e8310e5446f76c449ed57d842d,4.32099,544.67 Mh/s
0x902c5b294d353dbbcb9e21b001d93fddd8d07a93,2.36471,124.22 Mh/s
0x867cff8f14285253efc8b11d614482ff27c3bfda,0,129.00 Mh/s
0x98b23decb9dd2c5db452b6cdd2189b45430e9f71,1.63160,43.00 Mh/s
0x536bbf4b1cfb7f485766dd163e7e342e0ab05ef1,1.00423,124.22 Mh/s
0x85f2a1419a532ada3f1c02a6746c9401833f00a8,14.87224,305.78 Mh/s
0x9d1c4ecba48531c6257dd6229064fc71ea677c19,12.24966,544.67 Mh/s
0x0ba1fedeac37de6318e665f12897bd2d4522210a,0.35165,802.67 Mh/s
0xd1fc3b97b60b93163d924941b49869a4adbcb41c,2.88709,253.22 Mh/s
0x10196d0dd648065feaa4c0a72d0b6f9bed01b58c,3.05647,109.89 Mh/s
0x2b9e903ae36bf20a0f3b1fb02b04cc585afe1d7f,2.43713,152.89 Mh/s
0xd830324488a6f45e44836029c459cbdc6747ed72,1.51606,382.22 Mh/s
0x5a4e70b2976aded88089edfd5dcffe6771cd079e,0.10074,186.33 Mh/s
0x8add1f6f3769074db0e5c66c51c0d1c91fc69a1f,0.00000,181.56 Mh/s
0xb7b4279c3abe8b5f4f22147dff313ae906ce39b2,2.46813,119.44 Mh/s
0x3677ed2967223918d44c37ba4a2bcc54f43df281,4.73316,391.78 Mh/s
0x9f4a296bab5373d8c00846215524378fa9276456,9.91910,286.67 Mh/s
0xb95c643cea0f0021b8ba0d8ea83a6e5d68f6c61e,2.97342,71.67 Mh/s
0x2d2d9790377d683ffc99f77707871724ef631081,0.20075,181.56 Mh/s
0x40ca34b12fa1b42080d2d0cb146382bc63bb050c,0.60417,43.00 Mh/s
0xbc4340f4a8c4c4850399778ef628bd87284a90f9,3.48115,243.67 Mh/s
0x0cd67171f8fc68d1ad6ecee2f8f593c656dc243e,3.00290,167.22 Mh/s
0x19d029599391c8f93de5c4af2aec6b7dd3cf024e,3.16073,167.22 Mh/s
0xd04d17c01e09cc9576dd7c82ec8fb59a703a4f88,0.45082,57.33 Mh/s
0x4a05d5f2dff0c514bf1d9a4dd3ade514221b7bff,0.71244,66.89 Mh/s
0x035e75d05d85535a4e1b3763995f5740df4f00d3,0.40129,71.67 Mh/s
0x71e4d7c0fa05ecacdb7b47ce588b711f9a8b09b6,1.49275,33.44 Mh/s
0x6d648eb7f9c6f4e4fcb74e00dad79e7b3ee1dca0,6.09080,0.00 h/s
0xb3434936c42417fa92b0b03721de80911cb34198,0.30524,888.67 Mh/s
0x3c6f00c0322af3729c26550af43eaec6d5b1cae9,0.00000,0.00000
0x484a22be7fa841523e3b90fefa48b23e19fcfcfe,0.00000,0.00000
0xcb76d342284e1d02c47d5479c3e2de3138d4f2e0,119.10586,5.99 Gh/s
0x9a98f28c2f9fb3eb0029afd0de5ef7413c6af680,0.00000,0.00000
0x163df42e72e7e2fd6f7fe945628f254b48d49ecf,2.86521,152.89 Mh/s
0xa375fe7648e80d4856c4b95faa33d9165910964e,5.50825,516.00 Mh/s
0x26c63692cbcf73c0931a6d1b93ab193bc3bce9a7,2.37891,344.00 Mh/s
0x451f9592d781d4a77487dda5d5152ee3a7cef648,23.16039,616.33 Mh/s
0xf90ecc9767b998ade690f3ebfeb5d7dfdd511bd4,4.23678,277.11 Mh/s
0xf8f20c94306bd5f906df4ebfd934d12931ad32c8,0.20045,23.89 Mh/s
0xbddb90ea4140353f9573f8522ba6d40ee552643f,21.13161,645.00 Mh/s
0xd76b60676beec47122928f07e3d031939ccb2f8d,0.25111,76.44 Mh/s
0x2f5dc432812b1cab86a3a3c265589bf4f3572c96,20.47920,993.78 Mh/s
0x48c14b5b824d1b59f3597ed97aefc7704e8e21f5,5.98702,238.89 Mh/s
0x98e9aae25e944c048d9c02695559314b44f2299c,16.33881,6.03 Gh/s
0xf7139e8eb3d3c0536f4879939c99bf566650690c,13.03988,630.67 Mh/s
0xe475767a0bb107662de9057d0ca0b9d253312e11,0,23.89 Mh/s
0x0dd73fa9fe93097d475a41b40e692e78079a8bf9,0.50558,344.00 Mh/s
0x55b97b901f6abe966c825b9dece911113ab58cc1,5.74929,191.11 Mh/s
0x05a6ec050c8df08fe498d05a7e8c78370bf92768,0.00000,0.00000
0xc7cfd12a7b2eb71245f663a00012728042e071a9,0.00000,0.00000
0xc0528af390aa28109c38697611e9009c28335c24,0.00000,0.00000
0x7855384625717f5ea268834abe76ee7c206599e5,0.65951,348.78 Mh/s
0x61c24d8145abfc9279e7f57b5946bde5ee572f87,0.00000,0.00000
0x327952431541e1a2e5867c42e125c2e1b14b3a3c,2.61920,124.22 Mh/s
0x691ba42cc9343875eecf3939e0fa1323513ad614,4.34125,138.56 Mh/s
0x7e49e4f3c8de27152126ee27cc867cc9d83843c2,0.00000,0.00000
0xdae74b7c1612955592265821a5d6a382f2d1163a,1.16835,62.11 Mh/s
0xf201d4b2cbbf5494ae24a2f1caed7e0642ed9fa3,0.00000,0.00000
0xa3b22ab8619c31ffd5c69e1c2724a018b3ec83e5,0.00000,0.00000
0x4755a4d1075b0bb3dbc9112509f183d0c50b1abc,5.56388,1.03 Gh/s
0x8003ee0f33bdda0c59ef6f8f08c9b3d9771d3f13,1.41406,200.67 Mh/s
0xa83187812fe0e24515a51464ab992e8e388cd6ff,3.54092,148.11 Mh/s
0xc24fd18539d0fcfc1ccbd6e86eb69fbef3c7bb31,4.86482,215.00 Mh/s
0x4231d3d47b1f56d27bcf0866bb1c59628a760d9c,5.29838,191.11 Mh/s
0xd0192213bbc96dee1fecdfab6672218835a6773b,4.99478,535.11 Mh/s
0x16fba6ce3a6addf9a1c078addb8529082b70bdef,0.42129,9.56 Mh/s
0x3b13126ddb7e3a0817740030cb2234f2dd64ce90,0,210.22 Mh/s
0x1b5d644aad7b24aa7054e1c71fbe376d7c9cfbfc,4.12696,382.22 Mh/s
0x5ecc63de63ee5634cd5d441e899480482781810a,5.16047,262.78 Mh/s
